idCollect,accx,accy,accz,rmsx,rmsy,rmsz,temp,data,Gateway_idGateway,Place_idPlace,status
17228,0.455810546875,0.811767578125,0.535400390625,0.1494140625,0.224609375,1.0438232421875,40.894705882352945,2019-06-15 22:59:00,1,1,0
17229,0.52587890625,1.240234375,0.45654296875,0.1441650390625,0.2923583984375,1.0206298828125,40.888823529411766,2019-06-15 23:00:02,1,1,0
17230,0.560546875,1.293701171875,0.543212890625,0.168701171875,0.3411865234375,0.9990234375,40.93,2019-06-15 23:01:01,1,1,0
17231,0.447998046875,0.984619140625,0.4521484375,0.1339111328125,0.3074951171875,0.98291015625,40.947647058823534,2019-06-15 23:01:59,1,1,0
17232,0.69677734375,1.2900390625,0.41845703125,0.20556640625,0.31689453125,0.97705078125,40.953529411764706,2019-06-15 23:03:00,1,1,0
17233,0.76220703125,1.15966796875,0.57763671875,0.1944580078125,0.3067626953125,0.9703369140625,40.98882352941177,2019-06-15 23:04:01,1,1,0
17234,0.7900390625,1.01904296875,0.5224609375,0.1815185546875,0.2774658203125,1.0262451171875,40.98882352941177,2019-06-15 23:04:59,1,1,0
17235,0.60302734375,1.1708984375,0.427001953125,0.156005859375,0.2806396484375,1.03125,41.08882352941177,2019-06-15 23:07:04,1,1,0
17236,0.65625,0.973876953125,0.4873046875,0.1279296875,0.23974609375,1.0240478515625,41.10058823529412,2019-06-15 23:08:00,1,1,0
17237,0.81005859375,1.178466796875,0.6015625,0.2467041015625,0.3162841796875,1.02880859375,41.138823529411766,2019-06-15 23:08:58,1,1,0
17238,0.58203125,1.1005859375,0.5498046875,0.1903076171875,0.3212890625,0.98828125,41.16823529411765,2019-06-15 23:09:58,1,1,0
17239,0.526611328125,1.235595703125,0.5615234375,0.1492919921875,0.27587890625,1.0213623046875,41.191764705882356,2019-06-15 23:10:58,1,1,0
17240,0.671875,0.97412109375,0.440673828125,0.1295166015625,0.259033203125,0.9947509765625,41.2064705882353,2019-06-15 23:11:59,1,1,0
17241,0.81640625,1.043212890625,0.525390625,0.229736328125,0.2572021484375,1.0628662109375,41.224117647058826,2019-06-15 23:12:58,1,1,0
17242,0.4921875,0.979736328125,0.315673828125,0.1578369140625,0.2335205078125,0.9979248046875,41.24764705882353,2019-06-15 23:13:58,1,1,0
17243,0.57275390625,0.870849609375,0.46533203125,0.179931640625,0.216064453125,1.0330810546875,41.25941176470588,2019-06-15 23:15:02,1,1,0
